#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
EVTDESC1914;I do not understand why we are fighting fellow [catholic.GetName]s?;Je ne comprends pas pourquoi nous combattons d'autres [catholic.GetName]s.;Ich verstehe nicht, warum wir gegen [catholic.GetName]e Glaubensbrüder kämpfen!;;No entiendo por qué luchamos contra otros [catholic.GetName]s.;;;;;;;x
EVTOPTA1914;Perhaps [Root.Guardian.GetFullName] knows why?;[Root.Guardian.GetFullName] en connaît peut-être la raison.;Vielleicht weiß [Root.Guardian.GetFullName] das?;;Quizá [Root.Guardian.GetFullName] sepa por qué.;;;;;;;x
EVTDESC1915;I wonder why the Church is so rich, and the peasants so poor?;Je me demande pourquoi l'Église est si riche et les paysans si pauvres.;Warum ist die Kirche so reich und die Bauern so arm?;;Me pregunto por qué la iglesia es tan rica y los campesinos tan pobres.;;;;;;;x
EVTOPTA1915;I'll go and ask [Root.Guardian.GetFullName]!;Je vais aller poser la question à [Root.Guardian.GetFullName] !;Ich werde [Root.Guardian.GetHerHim] fragen gehen!;;¡Iré a preguntarle a [Root.Guardian.GetFullName]!;;;;;;;x
EVTDESC1916;I wonder why [Root.Guardian.GetFullName] let that peasant get away?;Je me demande pourquoi [Root.Guardian.GetFullName] a laissé ce paysan s'en aller.;Warum hat [Root.Guardian.GetFullName] den Bauern wohl davonkommen lassen?;;Me pregunto por qué [Root.Guardian.GetFullName] deja huir a ese campesino.;;;;;;;x
EVTOPTA1916;I'll go and ask [Root.Guardian.GetHerHim]!;Je vais aller lui poser la question !;Ich werde [Root.Guardian.GetHerHim] fragen gehen!;;¡Iré a preguntarle!;;;;;;;x
EVTDESC1917;Peasants are only good for following my commands!;Les paysans sont juste bons à obéir à mes ordres !;Bauern sind nur dafür da, meinen Befehlen zu folgen!;;¡Los campesinos solo sirven para obedecerme!;;;;;;;x
EVTOPTA1917;[Root.Guardian.GetFullName] will surely agree!;[Root.Guardian.GetFullName] sera sûrement d'accord !;[Root.Guardian.GetFullName] sieht das bestimmt auch so!;;¡Seguramente [Root.Guardian.GetFullName] estará de acuerdo!;;;;;;;x
EVTDESC1918;Deep thoughts interest me, but I would love to hear the answers to some questions.;J'adore me plonger dans mes réflexions, mais j'aimerais bien avoir les réponses à certaines de mes questions.;Tiefe Gedanken interessieren mich, aber ich würde nur zu gern die Antworten auf einige Fragen hören.;;Me gusta reflexionar, pero me gustaría oír las respuestas a algunas preguntas.;;;;;;;x
EVTOPTA1918;[Root.Guardian.GetFullName] will help me out!;[Root.Guardian.GetFullName] va m'aider !;[Root.Guardian.GetSheHeCap] wird mir weiterhelfen!;;¡[Root.Guardian.GetFullName] me ayudará!;;;;;;;x
EVTDESC1919;Since we all are going to die, why not enjoy life?;Sachant que nous allons tous mourir, pourquoi ne pas profiter de la vie ?;Wenn wir alle sterben müssen, warum sollten wir dann nicht das Leben genießen?;;Dado que todos moriremos, ¿por qué no disfrutar la vida?;;;;;;;x
EVTOPTA1919;[Root.Guardian.GetFullName] will know what to do...;[Root.Guardian.GetFullName] saura que faire...;[Root.Guardian.GetSheHeCap] wird wissen, was zu tun ist ...;;[Root.Guardian.GetFullName] sabrá qué hacer...;;;;;;;x
EVTOPTA1920;[Root.Guardian.GetFullName] will know what to do...;[Root.Guardian.GetFullName] saura que faire...;[Root.Guardian.GetSheHeCap] wird wissen, was zu tun ist ...;;[Root.Guardian.GetFullName] sabrá qué hacer...;;;;;;;x
EVTDESC1921;I snuck out again, found my slim sword Pin and began practising. I'd rather practise sword fighting with Pin than doing embroidery, but I have to watch out so none finds out and takes my sword from me...;Discrètement, je suis sortie, je suis allée chercher mon épée et j'ai commencé à m'entraîner. Je préfère le maniement de l'épée à la broderie, mais je dois veiller à ce que personne ne me voie si je ne veux pas qu'on me confisque mon épée...;Ich schlich mich wieder hinaus, fand mein Schwert Nadel und begann zu üben. Ich übe viel lieber den Schwertkampf mit Nadel, als zu sticken. Aber ich muss aufpassen, dass das niemand merkt und mir mein Schwert wegnimmt ...;;Me escabullí de nuevo, cogí mi pequeña espada Pin y empecé a practicar. Prefiero practicar la esgrima con Pin a bordar, pero debo ser cauto para que nadie lo averigüe y me quite la espada...;;;;;;;x
EVTOPTA1921;I was not careful enough, [Root.Guardian.GetFullName] saw me!;J'ai manqué de prudence, [Root.Guardian.GetFullName] m'a vue !;Ich war nicht vorsichtig genug. [Root.Guardian.GetFullName] hat mich gesehen!;;¡No fui lo bastante cauto, [Root.Guardian.GetFullName] me vio!;;;;;;;x
EVTOOLTIP38221;[Root.Guardian.GetFullName] saw [Root.GetFirstName] practise swordfighting;[Root.Guardian.GetFullName] a vu [Root.GetFirstName] s'entraîner à l'épée.;[Root.Guardian.GetFullName] sah [Root.GetFirstName] beim Schwertkampfüben.;;[Root.Guardian.GetFullName] vio a [Root.GetFirstName] practicando esgrima;;;;;;;x
EVTDESC1922;I am afraid of so many things, and every time I show my weaknesses others ridicule me for cowardness.;Tant de choses m'effraient ! Et chaque fois que j'affiche mes faiblesses, on se moque de moi en me traitant de lâche.;Mir machen so viele Dinge Angst. Jedes Mal, wenn ich anderen meine Schwächen offenbare, lachen sie mich als Feigling aus.;;Temo muchas cosas, y siempre que quedan patentes mis debilidades los demás se burlan de mi cobardía.;;;;;;;x
EVTOPTA1922;[Root.Guardian.GetFullName], please make them stop!;[Root.Guardian.GetFullName], je vous en prie, dites-leur d'arrêter !;[Root.Guardian.GetFullName], sie sollen aufhören;;¡Por favor, [Root.Guardian.GetFullName], haz que paren!;;;;;;;x
EVTOOLTIP38222;[Root.Guardian.GetFullName] is told about [Root.GetFirstName]'s trouble;On informe [Root.Guardian.GetFullName] du problème de [Root.GetFirstName].;[Root.Guardian.GetFullName] erfährt von [Root.GetFirstName]s Problemen;;[Root.Guardian.GetFullName] es informado del problema de [Root.GetFirstName];;;;;;;x
EVTDESC1923;I sneaked through the dungeons, hearing the prisoners pleading for their life and the coarse laughter from the guards. A knife lay forgotten on the floor and I brought it with me, only to realize in the daylight why it had felt so sticky...;En me faufilant à travers les cachots, j'ai entendu les supplications des prisonniers et les rires gras des gardes. J'ai ramassé un couteau abandonné par terre. Mais ce n'est qu'à la lumière du jour que j'ai compris pourquoi il était si poisseux...;Ich schlich durch die Kerker, hörte die Gefangenen um ihr Leben flehen, und das derbe Gelächter der Wachen. Auf dem Boden lag ein Messer und ich nahm es an mich. Erst bei Tageslicht bemerkte ich, warum es sich so klebrig angefühlt hatte ...;;Me colé en las mazmorras y oí a los prisioneros suplicando por su vida y la tosca risa de los guardias. Vi un cuchillo en el suelo y lo cogí, y a la luz del día me di cuenta de por qué era tan pegajoso...;;;;;;;x
EVTOPTA1923;Ew! Blood!;Oh ! Du sang !;Iieeh! Blut!;;¡Aj! ¡Sangre!;;;;;;;x
EVTOOLTIP38223;[Root.Guardian.GetFullName] saw [Root.GetFirstName] with the bloody knife;[Root.Guardian.GetFullName] a vu [Root.GetFirstName] en possession d'un couteau couvert de sang.;[Root.Guardian.GetFullName] sah [Root.GetFirstName] mit dem blutigen Messer.;;[Root.Guardian.GetFullName] vio a [Root.GetFirstName] con el cuchillo ensangrentado;;;;;;;x
EVTDESC1924;I curled up in my favorite chair with the biggest book I could find. When I heard [Root.Guardian.GetFullName] coming up the stairs I sprung from the chair but the book dragged me down and so [Root.Guardian.GetFullName] caught me.;Je me suis pelotonné[Root.Get_E] dans mon fauteuil préféré avec le plus gros livre que j'ai pu trouver. En entendant [Root.Guardian.GetFullName] monter les marches, j'ai bondi de mon fauteuil, mais le livre m'a entraîné[Root.Get_E] par terre et [Root.Guardian.GetFullName] m'a surpris[Root.Get_E].;Ich machte es mir mit dem größten Buch, das ich finden konnte, auf meinem Lieblingsstuhl gemütlich. Als ich [Root.Guardian.GetFullName] die Treppe herunterkommen hörte, sprang ich auf, doch das Buch war zu schwer: [Root.Guardian.GetFullName] ertappte mich.;;Me acomodé en mi silla favorita con el libro más grande que encontré. Cuando oí a [Root.Guardian.GetFullName] subiendo las escaleras salté de la silla, pero el libro me retrasó y [Root.Guardian.GetFullName] me pilló.;;;;;;;x
EVTOPTA1924;Let me go! I wanna read!;Laissez-moi ! Je veux lire !;Lasst mich gehen! Ich will lesen!;;¡Déjame! ¡Quiero leer!;;;;;;;x
EVTOOLTIP38224;[Root.Guardian.GetFullName] caught [Root.GetFirstName] reading instead of doing [Root.GetHerHis] chores;[Root.Guardian.GetFullName] a surpris [Root.GetFirstName] en train de lire au lieu d'effectuer ses corvées.;[Root.Guardian.GetFullName] ertappte [Root.GetFirstName] beim Lesen, anstatt [Root.GetHerHis]e Hausarbeiten zu erledigen.;;[Root.Guardian.GetFullName] pilló a [Root.GetFirstName] leyendo en lugar de hacer sus tareas;;;;;;;x
EVTDESC1925;I know I am ugly, I can never be as beautiful as some of the people in the court of [Root.Guardian.GetTitledFirstName]!;Je sais que je suis laid[Root.Get_E]. Je n'aurai jamais la beauté de certains membres de la Cour [Root.Guardian.Get_du_TitledFirstName] !;Ich weiß, dass ich hässlich bin. Ich werde niemals so schön wie manche Leute am Hof von [Root.Guardian.GetTitledFirstName] sein!;;¡Sé que soy fea y nunca seré tan bella como algunas personas de la corte de [Root.Guardian.GetTitledFirstName]!;;;;;;;x
EVTOPTA1925;Why am I not beautiful?;Pourquoi ne suis-je pas agréable à regarder ?;Warum bin ich nicht hübsch?;;¿Por qué no soy bella?;;;;;;;x
EVTOOLTIP38225;[Root.Guardian.GetFullName] comforts [Root.GetFirstName];[Root.Guardian.GetFullName] console [Root.GetFirstName].;[Root.Guardian.GetFullName] tröstet [Root.GetFirstName];;[Root.Guardian.GetFullName] conforta a [Root.GetFirstName];;;;;;;x
EVTDESC1926;I always get compliments for my fair skin, my silken hair and my big eyes. They tell me I am beautiful and I should be proud of my looks.;On me complimente toujours pour ma belle peau, mes cheveux soyeux et mes grands yeux. On me dit que je suis superbe et que je devrais en éprouver de la fierté.;Ich bekomme immer Komplimente wegen meiner reinen Haut, meinem seidigen Haar und meiner großen Augen. Sie sagen mir, dass ich schön sei und auf meine Locken stolz sein sollte.;;Siempre me hacen cumplidos por mi bella piel, mi sedoso pelo y mis grandes ojos. Me dicen que soy bella y que debería estar orgullosa de mi aspecto.;;;;;;;x
EVTOPTA1926;I am the fairest of them all!;Ma beauté est sans égale !;Ich bin am allerschönsten von allen!;;¡Soy la más hermosa!;;;;;;;x
EVTOOLTIP38226;[Root.Guardian.GetFullName] worries about [Root.GetFirstName];[Root.Guardian.GetFullName] s'inquiète pour [Root.GetFirstName].;[Root.Guardian.GetFullName] macht sich um [Root.GetFirstName] Sorgen;;[Root.Guardian.GetFullName] se preocupa de [Root.GetFirstName];;;;;;;x
EVTDESC1927;It was market day and I had persuaded [Root.Guardian.GetFullName] to let me have some coin for sweetmeats. I found what I wanted but haggled all I could until the merchant gave up, laughed and handed me the sweetmeats for a lot less than what he wanted for them.;C'était jour de marché et j'avais réussi à convaincre [Root.Guardian.GetFullName] de me donner un peu d'argent pour m'acheter des bonbons. J'ai trouvé ce que je voulais mais j'ai marchandé le plus possible jusqu'à ce que le marchand cède, éclate de rire et me vende les bonbons à un prix bien inférieur à ce qu'il réclamait.;Es war Markttag und ich hatte [Root.Guardian.GetFullName] überzeugt, mir etwas Geld für Zuckerwerk zu geben. Ich fand, was ich suchte. Dann aber feilschte ich so lange, bis der Händler resignierte und mir das Zuckerwerk für viel weniger Geld gab, als er eigentlich dafür verlangt hatte.;;Era día de mercado y convencí a [Root.Guardian.GetFullName] de que me dejase llevar dinero para dulces. Hallé lo que buscaba pero regateé todo lo que pude hasta que el mercader cedió, rió y me dio los dulces por mucho menos de lo que él pedía.;;;;;;;x
EVTOPTA1927;It was a sweet deal;Parfaite négociation !;Ein süßes Geschäft;;Fue un dulce trato;;;;;;;x
EVTOOLTIP38227;[Root.Guardian.GetFullName] saw [Root.GetFirstName] haggle with the merchant;[Root.Guardian.GetFullName] a vu [Root.GetFirstName] marchander.;[Root.Guardian.GetFullName] sah [Root.GetFirstName] mit dem Händler feilschen;;[Root.Guardian.GetFullName] vio a [Root.GetFirstName] regateando con el mercader;;;;;;;x
EVTOPTA1928;[Root.Guardian.GetFullName], may I talk to the visitors?;[Root.Guardian.GetFullName], puis-je aller parler aux visiteurs ?;[Root.Guardian.GetFullName], darf ich mit den Besuchern sprechen?;;[Root.Guardian.GetFullName], ¿puedo hablar con los visitantes?;;;;;;;x
EVTDESC1929;Every chance I get I practice swordfighting, often with the older men who finds it amusing to see me charging at them with all my might. They are too seasoned for me to defeat them, but practise makes perfect and one day I will be the best.;Je profite de la moindre occasion qui m'est donnée pour m'entraîner à manier l'épée, souvent avec des hommes plus âgés qui trouvent amusant de me voir les charger de toutes mes forces. Ils sont trop aguerris pour que je puisse les battre, mais l'entraînement me permet de me perfectionner et un jour, je les surpasserai.;Wann immer ich die Gelegenheit bekomme, übe ich den Schwertkampf. Oftmals gegen ältere Männer, die es amüsiert, wenn ich sie mit aller Kraft attackiere. Sie sind zu gut für mich, um sie zu schlagen, aber Übung macht den Meister! Eines Tages werde ich über sie triumphieren.;;Siempre que puedo practico la esgrima, a menudo con hombres mayores a quienes divierte verme atacándoles con todas mis fuerzas. Son demasiado expertos para vencerles, pero la práctica logra la perfección y algún día seré el mejor.;;;;;;;x
EVTOPTA1929;Isn't that right, [Root.Guardian.GetFullName]?;N'est-ce pas, [Root.Guardian.GetFullName] ?;Das stimmt doch, [Root.Guardian.GetFullName], oder?;;¿Verdad, [Root.Guardian.GetFullName]?;;;;;;;x
EVTOOLTIP38229;[Root.Guardian.GetFullName] approves of [Root.GetFirstName]'s swordfighting;[Root.Guardian.GetFullName] approuve [Root.GetFirstName].;[Root.Guardian.GetFullName] gestattet [Root.GetFirstName]s Schwertkampffähigkeiten;;[Root.Guardian.GetFullName] aprueba la esgrima de [Root.GetFirstName];;;;;;;x
EVTDESC1930;I got my first kiss today! It was not quite what I had expected but rather nice anyway. Too bad [Root.Guardian.GetFullName] blundered in on us, spoiling the moment.;J'ai reçu mon premier baiser aujourd'hui ! Ce n'est pas tout à fait ce à quoi je m'attendais, mais c'était agréable. Dommage que [Root.Guardian.GetFullName] nous soit tombés dessus, ça a tout gâché.;Heute habe ich meinen ersten Kuss bekommen! Das hatte ich mir anders vorgestellt, aber es war trotzdem schön. Leider hat uns [Root.Guardian.GetFullName] ertappt und den Augenblick ruiniert.;;¡Hoy me han besado por primera vez! No fue tan bueno como esperaba, pero de todos modos fue agradable. Por desgracia [Root.Guardian.GetFullName] nos interrumpió y estropeó el momento.;;;;;;;x
EVTOPTA1930;You ruined everything!;Vous avez tout gâché !;Ihr habt alles ruiniert!;;¡Lo echaste todo a perder!;;;;;;;x
